name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
SRR11014951	  0.78	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11014951	  0.78	1	0	S1	168927	                  Escherichia coli O111:H-
SRR11014951	  0.78	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR11014951	  1.56	2	0	G	570	              Klebsiella
SRR11014951	  1.56	2	2	S	548	                Klebsiella aerogenes
SRR11014951	  0.78	1	0	G	590	              Salmonella
SRR11014951	  0.78	1	0	S	28901	                Salmonella enterica
SRR11014951	  0.78	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR11014951	  0.78	1	0	S2	1243577	                    Salmonella enterica subsp. enterica serovar Milwaukee
SRR11014951	  0.78	1	1	S3	1243578	                      Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
SRR11014951	  0.78	1	0	F	1903411	            Yersiniaceae
SRR11014951	  0.78	1	0	G	629	              Yersinia
SRR11014951	  0.78	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
SRR11014951	  0.78	1	0	S	632	                  Yersinia pestis
SRR11014951	  0.78	1	1	S1	349746	                    Yersinia pestis Angola
SRR11014952	  0.79	1	1	U	0	unclassified
SRR11014952	 99.21	125	0	R	1	root
SRR11014952	 99.21	125	0	R1	131567	  cellular organisms
SRR11014952	 99.21	125	0	D	2	    Bacteria
SRR11014952	 99.21	125	0	P	1224	      Proteobacteria
SRR11014952	 99.21	125	0	C	1236	        Gammaproteobacteria
SRR11014952	 99.21	125	0	O	91347	          Enterobacterales
SRR11014952	 98.41	124	12	F	543	            Enterobacteriaceae
SRR11014952	 87.30	110	1	G	561	              Escherichia
SRR11014952	 86.51	109	82	S	562	                Escherichia coli
SRR11014952	  3.17	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR11014952	  1.59	2	0	S1	83333	                  Escherichia coli K-12
SRR11014952	  1.59	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR11014952	  1.59	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR11014952	  1.59	2	2	S1	1446746	                  Escherichia coli O6:H16
SRR11014952	  1.59	2	2	S1	869729	                  Escherichia coli UM146
SRR11014952	  1.59	2	2	S1	362663	                  Escherichia coli 536
SRR11014952	  1.59	2	2	S1	696406	                  Escherichia coli UMNK88
SRR11014952	  1.59	2	2	S1	585397	                  Escherichia coli ED1a
SRR11014952	  0.79	1	0	S1	2233553	                  Escherichia coli O43
SRR11014952	  0.79	1	1	S2	1055541	                    Escherichia coli O43 str. RM10042
SRR11014952	  0.79	1	1	S1	2048777	                  Escherichia coli O15:H11
SRR11014952	  0.79	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR11014952	  0.79	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR11014952	  0.79	1	1	S1	1412834	                  Escherichia coli FAP1
SRR11014952	  0.79	1	1	S1	941323	                  Escherichia coli VR50
SRR11014952	  0.79	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11014952	  0.79	1	0	S1	861906	                  Escherichia coli O44:H18
SRR11014952	  0.79	1	1	S2	216592	                    Escherichia coli 042
SRR11014952	  0.79	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR11014952	  0.79	1	0	S1	244320	                  Escherichia coli O55:H7
SRR11014952	  0.79	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
SRR11014952	  0.79	1	0	S1	168927	                  Escherichia coli O111:H-
SRR11014952	  0.79	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR11014952	  1.59	2	0	G	590	              Salmonella
SRR11014952	  1.59	2	0	S	28901	                Salmonella enterica
SRR11014952	  1.59	2	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR11014952	  0.79	1	1	S2	70803	                    Salmonella enterica subsp. enterica serovar Minnesota
SRR11014952	  0.79	1	0	S2	1243577	                    Salmonella enterica subsp. enterica serovar Milwaukee
SRR11014952	  0.79	1	1	S3	1243578	                      Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
SRR11014952	  0.79	1	0	F	1903411	            Yersiniaceae
SRR11014952	  0.79	1	0	G	629	              Yersinia
SRR11014952	  0.79	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
SRR11014952	  0.79	1	0	S	632	                  Yersinia pestis
SRR11014952	  0.79	1	1	S1	349746	                    Yersinia pestis Angola
SRR11014953	100.00	123	0	R	1	root
SRR11014953	100.00	123	0	R1	131567	  cellular organisms
SRR11014953	100.00	123	0	D	2	    Bacteria
SRR11014953	100.00	123	0	P	1224	      Proteobacteria
SRR11014953	100.00	123	0	C	1236	        Gammaproteobacteria
SRR11014953	100.00	123	0	O	91347	          Enterobacterales
SRR11014953	 99.19	122	11	F	543	            Enterobacteriaceae
SRR11014953	 88.62	109	1	G	561	              Escherichia
SRR11014953	 87.80	108	81	S	562	                Escherichia coli
SRR11014953	  3.25	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR11014953	  2.44	3	3	S1	869729	                  Escherichia coli UM146
SRR11014953	  1.63	2	0	S1	83333	                  Escherichia coli K-12
SRR11014953	  1.63	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR11014953	  1.63	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR11014953	  1.63	2	2	S1	362663	                  Escherichia coli 536
SRR11014953	  1.63	2	2	S1	696406	                  Escherichia coli UMNK88
SRR11014953	  1.63	2	2	S1	585397	                  Escherichia coli ED1a
SRR11014953	  0.81	1	0	S1	2233553	                  Escherichia coli O43
SRR11014953	  0.81	1	1	S2	1055541	                    Escherichia coli O43 str. RM10042
SRR11014953	  0.81	1	1	S1	2048777	                  Escherichia coli O15:H11
SRR11014953	  0.81	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR11014953	  0.81	1	1	S1	1446746	                  Escherichia coli O6:H16
SRR11014953	  0.81	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR11014953	  0.81	1	1	S1	1412834	                  Escherichia coli FAP1
SRR11014953	  0.81	1	1	S1	941323	                  Escherichia coli VR50
SRR11014953	  0.81	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11014953	  0.81	1	0	S1	861906	                  Escherichia coli O44:H18
SRR11014953	  0.81	1	1	S2	216592	                    Escherichia coli 042
SRR11014953	  0.81	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR11014953	  0.81	1	0	S1	244320	                  Escherichia coli O55:H7
SRR11014953	  0.81	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
SRR11014953	  0.81	1	0	S1	168927	                  Escherichia coli O111:H-
SRR11014953	  0.81	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR11014953	  0.81	1	0	G	570	              Klebsiella
SRR11014953	  0.81	1	1	S	548	                Klebsiella aerogenes
SRR11014953	  0.81	1	0	G	590	              Salmonella
SRR11014953	  0.81	1	0	S	28901	                Salmonella enterica
SRR11014953	  0.81	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR11014953	  0.81	1	0	S2	1243577	                    Salmonella enterica subsp. enterica serovar Milwaukee
SRR11014953	  0.81	1	1	S3	1243578	                      Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
SRR11014953	  0.81	1	0	F	1903411	            Yersiniaceae
SRR11014953	  0.81	1	0	G	629	              Yersinia
SRR11014953	  0.81	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
SRR11014953	  0.81	1	0	S	632	                  Yersinia pestis
SRR11014953	  0.81	1	1	S1	349746	                    Yersinia pestis Angola
SRR11014954	100.00	131	0	R	1	root
SRR11014954	100.00	131	0	R1	131567	  cellular organisms
SRR11014954	100.00	131	0	D	2	    Bacteria
SRR11014954	100.00	131	0	P	1224	      Proteobacteria
SRR11014954	100.00	131	0	C	1236	        Gammaproteobacteria
SRR11014954	100.00	131	0	O	91347	          Enterobacterales
SRR11014954	 99.24	130	12	F	543	            Enterobacteriaceae
SRR11014954	 88.55	116	1	G	561	              Escherichia
SRR11014954	 87.79	115	84	S	562	                Escherichia coli
SRR11014954	  3.05	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR11014954	  3.05	4	4	S1	869729	                  Escherichia coli UM146
SRR11014954	  2.29	3	3	S1	1446746	                  Escherichia coli O6:H16
SRR11014954	  2.29	3	3	S1	585397	                  Escherichia coli ED1a
SRR11014954	  1.53	2	0	S1	83333	                  Escherichia coli K-12
SRR11014954	  1.53	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR11014954	  1.53	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR11014954	  1.53	2	2	S1	362663	                  Escherichia coli 536
SRR11014954	  1.53	2	2	S1	696406	                  Escherichia coli UMNK88
SRR11014954	  0.76	1	0	S1	2233553	                  Escherichia coli O43
SRR11014954	  0.76	1	1	S2	1055541	                    Escherichia coli O43 str. RM10042
SRR11014954	  0.76	1	1	S1	2048777	                  Escherichia coli O15:H11
SRR11014954	  0.76	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR11014954	  0.76	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR11014954	  0.76	1	1	S1	1412834	                  Escherichia coli FAP1
SRR11014954	  0.76	1	1	S1	941323	                  Escherichia coli VR50
SRR11014954	  0.76	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11014954	  0.76	1	0	S1	861906	                  Escherichia coli O44:H18
SRR11014954	  0.76	1	1	S2	216592	                    Escherichia coli 042
SRR11014954	  0.76	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR11014954	  0.76	1	0	S1	244320	                  Escherichia coli O55:H7
SRR11014954	  0.76	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
SRR11014954	  0.76	1	0	S1	168927	                  Escherichia coli O111:H-
SRR11014954	  0.76	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR11014954	  0.76	1	0	G	570	              Klebsiella
SRR11014954	  0.76	1	1	S	548	                Klebsiella aerogenes
SRR11014954	  0.76	1	0	G	590	              Salmonella
SRR11014954	  0.76	1	0	S	28901	                Salmonella enterica
SRR11014954	  0.76	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR11014954	  0.76	1	0	S2	1243577	                    Salmonella enterica subsp. enterica serovar Milwaukee
SRR11014954	  0.76	1	1	S3	1243578	                      Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
SRR11014954	  0.76	1	0	F	1903411	            Yersiniaceae
SRR11014954	  0.76	1	0	G	629	              Yersinia
SRR11014954	  0.76	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
SRR11014954	  0.76	1	0	S	632	                  Yersinia pestis
SRR11014954	  0.76	1	1	S1	349746	                    Yersinia pestis Angola
SRR11014955	  0.68	1	1	U	0	unclassified
SRR11014955	 99.32	147	0	R	1	root
SRR11014955	 99.32	147	0	R1	131567	  cellular organisms
SRR11014955	 99.32	147	0	D	2	    Bacteria
SRR11014955	 99.32	147	0	P	1224	      Proteobacteria
SRR11014955	 99.32	147	0	C	1236	        Gammaproteobacteria
SRR11014955	 99.32	147	0	O	91347	          Enterobacterales
SRR11014955	 98.65	146	11	F	543	            Enterobacteriaceae
SRR11014955	 89.19	132	1	G	561	              Escherichia
SRR11014955	 88.51	131	99	S	562	                Escherichia coli
SRR11014955	  2.70	4	4	S1	869729	                  Escherichia coli UM146
SRR11014955	  2.70	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR11014955	  2.03	3	3	S1	585397	                  Escherichia coli ED1a
SRR11014955	  1.35	2	0	S1	83333	                  Escherichia coli K-12
SRR11014955	  1.35	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR11014955	  1.35	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR11014955	  1.35	2	2	S1	696406	                  Escherichia coli UMNK88
SRR11014955	  1.35	2	2	S1	362663	                  Escherichia coli 536
SRR11014955	  0.68	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR11014955	  0.68	1	0	S1	2233553	                  Escherichia coli O43
SRR11014955	  0.68	1	1	S2	1055541	                    Escherichia coli O43 str. RM10042
SRR11014955	  0.68	1	0	S1	861906	                  Escherichia coli O44:H18
SRR11014955	  0.68	1	1	S2	216592	                    Escherichia coli 042
SRR11014955	  0.68	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11014955	  0.68	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR11014955	  0.68	1	1	S1	941323	                  Escherichia coli VR50
SRR11014955	  0.68	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR11014955	  0.68	1	1	S1	1412834	                  Escherichia coli FAP1
SRR11014955	  0.68	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR11014955	  0.68	1	1	S1	1446746	                  Escherichia coli O6:H16
SRR11014955	  0.68	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR11014955	  0.68	1	1	S1	2048777	                  Escherichia coli O15:H11
SRR11014955	  0.68	1	0	S1	244320	                  Escherichia coli O55:H7
SRR11014955	  0.68	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
SRR11014955	  0.68	1	1	S1	168807	                  Escherichia coli O127:H6
SRR11014955	  0.68	1	0	S1	168927	                  Escherichia coli O111:H-
SRR11014955	  0.68	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR11014955	  1.35	2	0	G	590	              Salmonella
SRR11014955	  1.35	2	0	S	28901	                Salmonella enterica
SRR11014955	  1.35	2	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR11014955	  0.68	1	1	S2	70803	                    Salmonella enterica subsp. enterica serovar Minnesota
SRR11014955	  0.68	1	0	S2	1243577	                    Salmonella enterica subsp. enterica serovar Milwaukee
SRR11014955	  0.68	1	1	S3	1243578	                      Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
SRR11014955	  0.68	1	0	G	570	              Klebsiella
SRR11014955	  0.68	1	1	S	548	                Klebsiella aerogenes
SRR11014955	  0.68	1	0	F	1903411	            Yersiniaceae
SRR11014955	  0.68	1	0	G	629	              Yersinia
SRR11014955	  0.68	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
SRR11014955	  0.68	1	0	S	632	                  Yersinia pestis
SRR11014955	  0.68	1	1	S1	349746	                    Yersinia pestis Angola
SRR11029659	100.00	120	0	R	1	root
SRR11029659	100.00	120	0	R1	131567	  cellular organisms
SRR11029659	100.00	120	0	D	2	    Bacteria
SRR11029659	100.00	120	0	P	1224	      Proteobacteria
SRR11029659	100.00	120	0	C	1236	        Gammaproteobacteria
SRR11029659	100.00	120	1	O	91347	          Enterobacterales
SRR11029659	 99.17	119	17	F	543	            Enterobacteriaceae
SRR11029659	 84.17	101	1	G	561	              Escherichia
SRR11029659	 83.33	100	77	S	562	                Escherichia coli
SRR11029659	  4.17	5	5	S1	869729	                  Escherichia coli UM146
SRR11029659	  3.33	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR11029659	  2.50	3	3	S1	362663	                  Escherichia coli 536
SRR11029659	  1.67	2	0	S1	83333	                  Escherichia coli K-12
SRR11029659	  1.67	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR11029659	  1.67	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR11029659	  0.83	1	1	S1	585057	                  Escherichia coli IAI39
SRR11029659	  0.83	1	1	S1	585056	                  Escherichia coli UMN026
SRR11029659	  0.83	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR11029659	  0.83	1	1	S1	745156	                  Escherichia coli 1303
SRR11029659	  0.83	1	1	S1	405955	                  Escherichia coli APEC O1
SRR11029659	  0.83	1	0	S1	861906	                  Escherichia coli O44:H18
SRR11029659	  0.83	1	1	S2	216592	                    Escherichia coli 042
SRR11029659	  0.83	1	1	S1	930406	                  Escherichia coli O157:H16
SRR11029659	  0.83	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR11029659	  0.83	1	1	S1	168807	                  Escherichia coli O127:H6
SRR11029659	  0.83	1	0	G	570	              Klebsiella
SRR11029659	  0.83	1	1	S	573	                Klebsiella pneumoniae
SRR11031167	100.00	128	0	R	1	root
SRR11031167	100.00	128	0	R1	131567	  cellular organisms
SRR11031167	100.00	128	0	D	2	    Bacteria
SRR11031167	100.00	128	0	P	1224	      Proteobacteria
SRR11031167	100.00	128	0	C	1236	        Gammaproteobacteria
